Unnamed: 0,id,forum,s_name,s_area_name,post_time,title,author,content,page_url,content_type,date,label_day1,label_day2,label_day3,label_day4,label_day5,content_cleaned
3611,1686737675646_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-04 03:53:24,#請益 #請益 陽明,一個把留言刪除的同學,已經刪除的內容就像 Dcard 一樣，錯過是無法再相見的！,https://www.dcard.tw/f/stock/p/241927455,reply,2023-05-04,-1.0,-1.0,-1.0,-1.0,-1.0,刪除 內容 一樣 錯過 相見
3612,1686737675687_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-04 11:23:17,#請益 #請益 陽明,真新鎮的小火龍story_teller/M,"別為了兩萬塊被套
信我
我有幾張船票
一開始新手時期看到兩萬很興奮買的
套在山上130
給你參考",https://www.dcard.tw/f/stock/p/241927455,reply,2023-05-04,-1.0,-1.0,-1.0,-1.0,-1.0,"套
 船票 開始 新手 時期 看到 興奮 
套 參考"
3613,1686349711009_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-04 13:46:14,#請益 航運股,長庚大學/M,航運股有什麼好擔心的，長榮150今年發70，明後年股利就算砍一半好了，最多三年就解套，怎樣也比台積電套在600的好吧,https://www.dcard.tw/f/stock/p/241921668,reply,2023-05-04,-1.0,-1.0,-1.0,-1.0,-1.0,航運股 擔心 股利 解套
3614,1686737675745_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-04 14:41:18,#請益 #請益 陽明,國立屏東科技大學/M,"不太懂
現在的股市新手怎麼都喜歡從
航運三爛、面板三貓 下手
明明有其他更好的配息標的可以買啊
為啥要執著這六檔？",https://www.dcard.tw/f/stock/p/241927455,reply,2023-05-04,-1.0,-1.0,-1.0,-1.0,-1.0,"新手 喜歡 航運 面板 下手
 配息 標的 執著"
3615,1686349711052_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-04 17:09:09,#請益 航運股,vbsimonlin1002/M,沒有,https://www.dcard.tw/f/stock/p/241921668,reply,2023-05-04,-1.0,-1.0,-1.0,-1.0,-1.0,沒有
3616,1686737675803_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-04 18:46:45,#請益 #請益 陽明,賭博人生m3383221/M,要高配息最簡單就是0056、00878,https://www.dcard.tw/f/stock/p/241927455,reply,2023-05-04,-1.0,-1.0,-1.0,-1.0,-1.0,配息 簡單
3617,1686349711063_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-04 21:48:49,#請益 航運股,THthomas13/M,有點難了,https://www.dcard.tw/f/stock/p/241921668,reply,2023-05-04,-1.0,-1.0,-1.0,-1.0,-1.0,
3618,1686737675842_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-05 00:27:32,#請益 #請益 陽明,大葉大學joejoe111111111/M,還在買海運航運的真的好可憐,https://www.dcard.tw/f/stock/p/241927455,reply,2023-05-05,-1.0,-1.0,-1.0,-1.0,1.0,海運 航運 可憐
3619,1686737675894_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-05 01:31:10,#請益 #請益 陽明,國立政治大學/M,B7 面板三喵之前一段漲幅還蠻好吃的吧，有吃到10%左右,https://www.dcard.tw/f/stock/p/241927455,reply,2023-05-05,-1.0,-1.0,-1.0,-1.0,1.0,面板 漲幅 好吃 吃到
3620,1683632542029_F02_dcard,forum,校園聊天-Dcard,股票,2023-05-07 22:30:28,#分享 個人操作分享和討論 標的：萬海,Woodinindermorningwood/M,"標的：萬海
方向：空
看法：
有在關注航海的朋友們，應該都有注意到最近航海的弱勢是真的弱到不行，一方面基本面的部分已經轉疲弱一段時間，SCFI指數只有短暫起伏，但並未明顯翻多的跡象，造成利空不停
https://megapx-assets.dcard.tw/images/922b0630-2f7c-40a3-9ee6-893b8c30c11e/640.jpeg
至於技術面的部分，我覺得偏送分題，51連假前航運三雄因運價一晚飆升，而隔天跳空上漲，但放完假就好比如變了心的女朋友，三雄指數一去不回頭，下殺導致連假前的多方缺口封閉，指數岌岌可危
https://megapx-assets.dcard.tw/images/1438726e-c979-4b45-836e-559da61b6d37/640.jpeg
多方缺口一封閉，到了隔天又殺了一根長黑破底，且拉到週線來看，破了一個長期的廂型格局的底部，這時候我們就可以看成是整理失敗，下探的機率極高
https://megapx-assets.dcard.tw/images/4126ed37-dfe6-4fca-97bd-e72861551137/640.jpeg
而且很明顯的，破底前投信轉賣，不過最後一根其中也是因為有包含到00900的被動型基金，所以最後一根況且可以忽略，但前幾週也是有陸陸續續在出清手中持股的跡象

個人操作方式：目前想碰的人可放了幾張融卷短線進場，跟上漲飆股一樣邏輯一樣，不過我是推薦波段的操作方式，漲了上升到五日線以上，短線出一半，則十日線全出

以上投資建議分享請自行評估，投資還是要看個人判斷選定進出場，沒有任何投資建議喔😉
也歡迎大家在底下分享看法，畢竟股市沒有絕對，多方討論才能大家一起成功
https://sticker-assets.dcard.tw/images/03a6c851-992d-4c67-8844-87a79d5a08af/orig.png
祝各位投資順利，發大財🥰",https://www.dcard.tw/f/stock/p/241962713,main,2023-05-07,-1.0,-1.0,1.0,0.0,-1.0,"標的 方向 空
 看法 關注 航海 朋友 注意到 航海 弱勢 不行 基本面 疲弱 時間 指數 短暫 起伏 明顯 翻多 跡象 造成 利空 不停 技術面 覺得 偏送 分題 連假 航運 運價 飆升 跳空 上漲 放完 好比 女朋友 指數 回頭 下殺 導致 連假 多方 缺口 封閉 指數 岌岌可危 多方 缺口 封閉 長黑破底 拉到 週線 廂型 格局 時候 看成 整理 失敗 下探 機率 明顯 破底 投信 轉賣 包含到 被動型 基金 忽略 出清 持股 跡象 操作 方式 融卷 短線 進場 上漲 飆股 一樣 邏輯 一樣 推薦 波段 方式 上升 五日線 短線出 十日線 投資 建議 分享 評估 投資 判斷 選定 沒有 投資 建議 😉
 歡迎 分享 看法 絕對 討論 成功 投資 順利 財🥰"
3621,1684203688162_F02_dcard,forum,校園聊天-Dcard,股票,2023-05-09 22:07:03,#新聞 4月營收：長榮、陽明、台達電、世界,股期小王pscnet2216/M,"長榮 (2603-TW) 和陽明 (2609-TW) 公布 4 月合併營收，長榮為 223.37 億元，月增 2.07%，呈現連 2 月回升；陽明為 110.43 億元，月減 14.57%，年減 70.04%。
長榮指出，4 月整體運價和出口貨量略有回溫，後市仍須視全球政經發展、庫存去化情形，以及各區域供需變化影響而定，預計未來市場復甦審慎樂觀。
陽明則直指，據法國海運諮詢機構 Alphaliner 最新航運市場供需成長預測，今年供給成長為 8.3%，需求成長為 1.4%，明年供給成長更有 8.9%，需求成長略升至 2.2%，今明兩年恐均呈現供給過剩狀況。
https://megapx-assets.dcard.tw/images/2d32193d-79d2-41ac-b63c-4bc7e7ec2f2e/orig.jpeg
https://megapx-assets.dcard.tw/images/63b9ada8-bf71-43d3-b7c5-6ee5a1b73791/orig.jpeg

台達電公布 4 月營收 315.42 億元，月減 7.7%、年增 15.6%，寫同期新高。
展望後市，台達電認為，第一季電動車業務營收倍增並轉虧為盈，第二季可望優於前季，也有機會優於去年同期。
https://megapx-assets.dcard.tw/images/edc238f6-3b2c-49ea-b821-910f111c10be/orig.jpeg

世界先進公告 4 月營收 35.69 億元，營收月增 42.77%，攀近 7 個月高點。
世界先進預估，以 1 美元兌換新台幣 30.4 元匯率假設，第二季營收介於新台幣 94-98 億元間，以中間值 96 億元計算，估季增約 17.26%，毛利率 29-31%，營益率 16.5-18.5%。
https://megapx-assets.dcard.tw/images/79a3d10f-945e-4403-abba-c48325a39900/orig.jpeg",https://www.dcard.tw/f/stock/p/241980906,main,2023-05-09,1.0,0.0,-1.0,-1.0,-1.0,"公布 合併 營收 呈現 回升 指出 整體 運價 出口貨量 回溫 後市 政經 發展 庫存 去化 情形 區域 供需 變化 影響 預計 復甦 審慎 樂觀 直指 海運 諮詢 機構 航運 供需 預測 供給 成長為 需求 成長為 供給 成長 需求 呈現 供給 過剩 狀況 公布 營收 年增 新高 。
 展望 後市 認為 電動車 業務 營收 倍增 轉虧為 可望 優於 機會 優於 先進 公告 營收 營收 增  攀近 高點 先進 預估 兌換 新台幣 匯率 假設 營收 介於 新台幣 中間值 計算 增約 毛利率 營益率"
3622,1686591221421_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-10 00:56:10,#新聞 4月營收：長榮、陽明、台達電、世界,國立臺灣師範大學/M,感謝整理,https://www.dcard.tw/f/stock/p/241980906,reply,2023-05-10,0.0,-1.0,-1.0,-1.0,-1.0,感謝 整理
3623,1684256002487_F02_dcard_A,forum,校園聊天-Dcard,股票,2023-05-10 19:20:32,#分享 不離不棄是我長榮,蔣孝樺azqsd978/M,貴上極則反賤，賤下極則反貴，貴出如糞土，賤取如珠玉，財幣欲其行如流水。,https://www.dcard.tw/f/stock/p/241988570,main,2023-05-10,0.0,-1.0,-1.0,-1.0,-1.0,糞土 賤取 珠玉 財幣 流水
3624,1686663019685_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-10 19:23:22,#分享 不離不棄是我長榮,柚香咖啡kuoooooooo/M,+1,https://www.dcard.tw/f/stock/p/241988570,reply,2023-05-10,0.0,-1.0,-1.0,-1.0,-1.0,
3625,1686591221438_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-10 21:14:35,#新聞 4月營收：長榮、陽明、台達電、世界,麻辣鴨血臭豆腐jz0108/F,感恩小王,https://www.dcard.tw/f/stock/p/241980906,reply,2023-05-10,0.0,-1.0,-1.0,-1.0,-1.0,感恩
3626,1686663019709_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-11 10:27:43,#分享 不離不棄是我長榮,國立雲林科技大學william0/M,嘎尾老蘇帶你上鐵達尼號,https://www.dcard.tw/f/stock/p/241988570,reply,2023-05-11,-1.0,-1.0,-1.0,-1.0,-1.0,上鐵達尼號
3627,1684247606978_F02_dcard_AN,forum,校園聊天-Dcard,股票,2023-05-12 18:56:38,#分享 「第四集」27萬-500萬，自學股票心路歷程：“萬海”買船票航海啦,皓老大bibity/M,此篇文章為轉貼文章，請更新至最新版本觀看完整內容。,https://www.dcard.tw/f/stock/p/242006936,main,2023-05-12,-1.0,-1.0,-1.0,-1.0,1.0,文章 轉貼 文章 更新 版本 觀看 完整 內容
3628,1686627020109_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-12 20:08:37,#分享 「第四集」27萬-500萬，自學股票心路歷程：“萬海”買船票航海啦,國立臺灣海洋大學/M,請問要如何抓停利點，感覺這也相當困難,https://www.dcard.tw/f/stock/p/242006936,reply,2023-05-12,-1.0,-1.0,-1.0,-1.0,1.0,請問 停利點 感覺 困難
3629,1686627020153_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-13 02:16:32,#分享 「第四集」27萬-500萬，自學股票心路歷程：“萬海”買船票航海啦,小激浪ligy0606/M,怎麼用eps估算股價合理價位？,https://www.dcard.tw/f/stock/p/242006936,reply,2023-05-13,-1.0,-1.0,-1.0,1.0,-1.0,估算 股價 合理 價位
3630,1686627020167_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-13 08:45:38,#分享 「第四集」27萬-500萬，自學股票心路歷程：“萬海”買船票航海啦,東南科技大學/M,"後悔五塊的陽明 
跑去問我很衰的朋友能不能買
應該相信自己歐硬的
乾朋友完全不懂股票",https://www.dcard.tw/f/stock/p/242006936,reply,2023-05-13,-1.0,-1.0,-1.0,1.0,-1.0,後悔 跑去 朋友 相信 歐硬 朋友 股票
3631,1686627020179_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-13 19:40:37,#分享 「第四集」27萬-500萬，自學股票心路歷程：“萬海”買船票航海啦,五官有點可愛呢❤️laalaa0602/F,"我決定要跟你當朋友  太聰明了 😂 
我居然前期買航運還可以買到賠錢 一賣掉就大漲 … 新手也是沒有新手運的 🥲",https://www.dcard.tw/f/stock/p/242006936,reply,2023-05-13,-1.0,-1.0,-1.0,1.0,-1.0,決定 朋友 聰明 航運 買到 賠錢 賣掉 大漲 新手 沒有 手運  🥲
3632,1686627020214_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-13 21:26:50,#分享 「第四集」27萬-500萬，自學股票心路歷程：“萬海”買船票航海啦,國立勤益科技大學/M,"嗚嗚嗚看到海運就捶心肝
40元的長榮還沒100就賣了
雖然賺到不少
但後面魚尾超大條r",https://www.dcard.tw/f/stock/p/242006936,reply,2023-05-13,-1.0,-1.0,-1.0,1.0,-1.0,"看到 海運 心肝
 賺到 魚尾 超大"
3633,1686663019745_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-15 01:52:32,#分享 不離不棄是我長榮,人生就是矛盾azqsd978/M,我算不準張家兄弟用這麽無情的手段對付股東😂,https://www.dcard.tw/f/stock/p/241988570,reply,2023-05-15,-1.0,1.0,-1.0,-1.0,1.0,兄弟 無情 手段 對付 股東
3634,1684346594394_F02_dcard_AN,forum,校園聊天-Dcard,股票,2023-05-15 02:53:58,#標的 凹單是不好的行為，但是我跟長榮槓上了,蔣孝樺azqsd978/M,周一如果跌破150，我就正式轉盈為虧了,https://www.dcard.tw/f/stock/p/242027009,main,2023-05-15,-1.0,1.0,-1.0,-1.0,1.0,跌破 正式 轉盈為
3635,1686454100404_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-15 09:18:52,#標的 凹單是不好的行為，但是我跟長榮槓上了,阿奇奇wert0325/M,哭了,https://www.dcard.tw/f/stock/p/242027009,reply,2023-05-15,-1.0,1.0,-1.0,-1.0,1.0,
3636,1686454100436_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-15 09:33:04,#標的 凹單是不好的行為，但是我跟長榮槓上了,台南應用科技大學/M,答對了,https://www.dcard.tw/f/stock/p/242027009,reply,2023-05-15,-1.0,1.0,-1.0,-1.0,1.0,答對
3637,1686454100502_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-15 09:49:05,#標的 凹單是不好的行為，但是我跟長榮槓上了,國立成功大學/M,上禮拜就空長榮了 為何不趕快止損？,https://www.dcard.tw/f/stock/p/242027009,reply,2023-05-15,-1.0,1.0,-1.0,-1.0,1.0,禮拜 止損
3638,1686454100531_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-15 09:53:28,#標的 凹單是不好的行為，但是我跟長榮槓上了,人生就是矛盾azqsd978/M,現在持有長榮是一種修行😂,https://www.dcard.tw/f/stock/p/242027009,reply,2023-05-15,-1.0,1.0,-1.0,-1.0,1.0,持有 修行
3639,1686454100573_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-15 16:31:15,#標的 凹單是不好的行為，但是我跟長榮槓上了,國立臺灣大學/M,"最高點買了3000元零股
修行中XD",https://www.dcard.tw/f/stock/p/242027009,reply,2023-05-15,-1.0,1.0,-1.0,-1.0,1.0,"最高點 零股
 修行"
3640,1686454100594_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-15 17:03:08,#標的 凹單是不好的行為，但是我跟長榮槓上了,人生就是矛盾azqsd978/M,今天開低走高，右邊五檔一下掛出三四千張，一下又抽單，黑手作價心態明顯,https://www.dcard.tw/f/stock/p/242027009,reply,2023-05-15,-1.0,1.0,-1.0,-1.0,1.0,開低走高 掛出 抽單 黑手 作價 心態 明顯
3641,1684636854654_F02_dcard_A,forum,校園聊天-Dcard,股票,2023-05-16 12:44:48,#請益 我的長榮還有救嗎,國立暨南國際大學/F,"如題 2021年7月 買了長榮300股  成本153
後來一直放著沒管 股利發放跟減資都參與減資後股數變120股
現在去看 損益是-60%  損益平衡價384元
雖然是一筆小錢 該繼續放 還是直接賣掉免得看了傷心呢⋯⋯
https://sticker-assets.dcard.tw/images/6af40cc5-9b57-4fa2-923f-40af82949f62/orig.png",https://www.dcard.tw/f/stock/p/242157939,main,2023-05-16,1.0,-1.0,-1.0,1.0,1.0,成本 股利 發放 減資 參與 減資 股數 損益 損益 平衡價 小錢 繼續 直接 賣掉 傷心
3642,1686601917027_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-16 13:48:10,#請益 我的長榮還有救嗎,國立臺中科技大學/M,小錢,https://www.dcard.tw/f/stock/p/242157939,reply,2023-05-16,1.0,-1.0,-1.0,1.0,1.0,小錢
3643,1686601917063_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-16 13:55:41,#請益 我的長榮還有救嗎,國立臺北大學/F,"我還以為是你3000股
小錢而已",https://www.dcard.tw/f/stock/p/242157939,reply,2023-05-16,1.0,-1.0,-1.0,1.0,1.0,以為 小錢
3644,1686601917133_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-16 14:33:52,#請益 我的長榮還有救嗎,國立臺灣藝術大學/F,我在長榮這裡認賠70萬,https://www.dcard.tw/f/stock/p/242157939,reply,2023-05-16,1.0,-1.0,-1.0,1.0,1.0,認賠
3645,1686601917156_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-16 14:50:58,#請益 我的長榮還有救嗎,時事觀察委員taiwanlovechina/M,300股……………..,https://www.dcard.tw/f/stock/p/242157939,reply,2023-05-16,1.0,-1.0,-1.0,1.0,1.0,
3646,1686601917189_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-16 15:17:07,#請益 我的長榮還有救嗎,國立清華大學/M,"300股= =
來亂的吧",https://www.dcard.tw/f/stock/p/242157939,reply,2023-05-16,1.0,-1.0,-1.0,1.0,1.0,
3647,1686601917263_F0DCUNEW,forum,校園聊天-Dcard,股票,2023-05-16 15:18:11,#請益 我的長榮還有救嗎,六叔no.6j/M,"你好，我是六叔，剛好路過想淺薄的給一點建議。

分兩個部分來說。

第一個部分是策略建議。

第二個部分是投資心態的建議。

———

策略部分的話，建議：再拿一筆錢買別的優質股，如果有賺就打平虧損，沒賺可能還不適合股市建議暫時退場。

但退出後並不是結束，是要多學習進修和存錢，未來找時機再嘗試。

因為不知道這筆錢對於你的總資金比例來說多高，但應該都是辛苦賺來的，所以在這樣的前提下，還是抱一下，看看後續狀況，高一點點出場也是少損一點點。

因為目前已經虧損，從個股來看，他一直在橫盤，那未來會不會重返榮耀？我個人覺得很難，但是至少目前大趨勢逐漸轉多，也許可以在高一點點的地方出場，減少一點點虧損，或者你想快刀斬亂麻也是可以，因為波動性不大。

第二個部分建議的是投資心態。

不知道當初是抱著什麼樣的心態進場？然後續抱不停利的呢？

也許說這個會比較尖銳，但是「人是賺不到知識範圍以外的錢的，即使賺得到，這個市場也會要你吐回去。」

每個剛開始投資的人都會有這樣的錯誤經驗，因為無所適從，但是又有著貪念跟勇氣，只是運氣的好壞，有人成功了，而大部分都是失敗的。

如果未來還要踏進市場，請一定要有個明確的理由跟完善的計畫還有風險評估，才會笑口常開，財源廣進。

祝好。",https://www.dcard.tw/f/stock/p/242157939,reply,2023-05-16,1.0,-1.0,-1.0,1.0,1.0,六叔 剛好 路過 淺薄 建議 策略 建議 投資 心態 建議 策略 建議 優質股 打平 虧損 適合 建議 退場 退出 結束 學習 進修 存錢 時機 嘗試 知道 總資金 比例 辛苦 賺來 這樣 前提 看看 後續 狀況 出場 少損 虧損 個股 橫盤 重返 榮耀 覺得 趨勢 轉多 地方 出場 減少 虧損 快刀 斬亂 可以 波動性 建議 投資 心態 知道 心態 進場 停利 尖銳 知識 範圍 吐回去 開始 投資 這樣 錯誤 經驗 無所適從 貪念 勇氣 運氣 好壞 成功 失敗 踏進 明確 理由 完善 計畫 風險 評估 笑口常開 財源 廣進 祝好
